age,workclass,edu,yearsedu,married,occupation,relationship,race,sex,income,loss,hours,country,y
20.054,80,90,3.1831,102,71,68,101,37,0,0,12.732,98,0
7.6394,80,19,2.8648,65,26,68,101,59,0,0,12.732,98,0
7.0028,80,20,4.138,65,85,73,101,59,0,0,12.732,98,0
21.008,80,19,3.5014,61,14,49,101,59,0,0,9.5493,98,0
15.597,80,3,2.2282,61,58,49,101,59,0,0,15.915,98,0
9.5493,80,3,3.1831,28,58,99,101,37,0,0,6.3662,98,0
11.141,80,42,3.1831,61,85,49,101,59,0,0,12.732,98,0
21.327,88,7,1.2732,61,34,49,101,59,0,0,12.732,98,0
9.5493,88,2,2.5465,61,26,49,101,59,0,0,12.732,98,0
8.2761,80,90,3.1831,65,58,68,21,37,821.24,0,12.096,98,0
11.459,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,0
6.6845,80,90,3.1831,61,71,73,17,59,0,0,12.732,98,0
5.7296,80,4,2.5465,65,26,73,101,59,0,0,19.099,98,0
22.282,88,18,2.8648,102,26,68,101,59,0,0,12.732,98,0
24.192,87,8,1.5915,61,82,49,101,59,0,0,12.732,98,0
16.234,36,90,3.1831,61,83,49,21,59,0,0,22.282,98,0
8.2761,80,42,2.8648,61,58,103,101,37,0,0,17.825,98,0
5.7296,80,4,2.5465,65,14,68,101,37,0,0,7.9577,98,0
5.7296,87,3,2.2282,65,85,73,101,59,0,0,12.732,98,0
10.823,80,19,3.5014,61,58,49,101,59,0,532.21,15.915,98,0
18.78,80,42,2.8648,102,34,68,101,37,0,0,12.732,98,0
16.552,88,90,3.1831,65,35,68,101,59,0,0,22.918,98,0
7.9577,80,42,2.8648,65,14,73,101,37,0,0,3.1831,98,0
15.279,80,42,2.8648,28,58,68,101,37,0,0,3.1831,98,0
20.372,80,20,4.138,28,85,68,101,37,0,0,1.5915,98,0
8.2761,80,90,3.1831,65,85,73,101,37,0,0,6.3662,98,0
6.6845,80,42,2.8648,61,35,49,101,59,0,0,12.732,98,0
17.189,80,7,1.2732,65,94,68,101,37,0,0,12.732,98,0
9.5493,80,42,2.8648,65,85,73,101,37,0,0,14.006,98,0
13.051,88,90,2.8648,28,26,68,101,59,0,0,12.732,98,0
10.823,80,90,3.1831,65,85,70,21,37,0,0,9.5493,98,0
8.2761,80,90,3.1831,65,14,73,101,37,0,0,11.141,98,0
7.6394,80,2,1.9099,65,85,68,101,59,0,0,15.597,32,0
11.777,80,20,4.138,65,82,68,101,37,0,0,6.3662,38,0
9.5493,80,42,2.8648,65,14,68,101,37,0,0,15.279,98,0
11.459,80,90,3.1831,28,82,99,101,37,0,0,12.732,33,0
10.504,80,3,2.2282,65,85,68,101,59,2741.9,0,14.006,98,0
6.0479,80,90,3.1831,65,71,73,101,37,0,0,7.9577,98,0
8.5944,87,42,2.8648,89,14,68,101,37,0,0,12.096,98,0
10.186,80,42,2.8648,28,44,99,101,37,0,0,11.141,98,0
16.234,57,42,2.5465,65,71,68,21,59,0,0,9.5493,98,0
12.096,80,19,3.5014,28,14,99,21,37,0,0,12.732,98,0
13.051,57,90,3.1831,61,96,103,21,37,0,0,7.9577,98,0
8.2761,80,90,3.1831,61,14,49,101,59,900.5,0,12.732,98,0
12.096,57,19,3.5014,28,34,99,101,59,0,0,11.141,98,0
7.3211,80,20,4.138,65,82,68,101,37,0,0,19.099,72,0
9.8676,80,90,3.1831,102,34,99,101,37,0,0,9.5493,98,0
8.2761,92,20,4.138,65,82,68,101,59,0,0,12.732,98,0
23.873,88,29,5.093,61,82,49,101,59,1569.6,0,0.95493,98,0
9.231,80,63,4.4563,65,96,73,101,59,0,0,12.732,98,0
7.6394,80,90,3.1831,89,85,99,21,37,0,0,14.324,98,0
7.0028,80,4,2.5465,65,26,73,101,59,0,0,12.732,98,0
10.823,80,18,3.8197,65,82,68,101,59,0,0,12.732,98,0
13.369,80,90,3.1831,28,26,73,101,59,0,0,12.732,98,0
7.6394,80,3,2.2282,65,26,68,101,59,0,0,12.732,93,0
13.369,88,42,3.8197,61,85,49,101,59,0,0,12.732,97,0
8.5944,80,42,2.8648,65,26,68,21,59,0,630.25,12.732,100,0
6.3662,80,42,2.8648,65,44,68,101,59,0,0,12.732,98,0
16.234,80,3,2.2282,65,71,73,21,37,0,0,12.732,98,0
21.645,80,20,4.138,61,85,49,101,59,0,0,9.5493,98,0
8.9127,36,2,2.8648,65,58,73,101,59,0,0,15.279,98,0
13.687,80,42,2.8648,28,94,68,101,37,0,0,12.732,98,0
11.141,80,90,3.1831,62,26,68,21,59,0,0,12.732,98,0
14.006,80,42,2.8648,28,71,99,21,37,0,0,8.9127,98,0
13.051,80,20,2.8648,65,44,68,101,59,0,0,12.732,98,0
6.3662,80,42,2.8648,61,14,70,69,59,0,0,12.732,67,0
8.2761,80,90,3.1831,65,26,73,101,59,0,0,15.915,98,0
19.735,80,29,3.1831,28,85,68,101,37,0,0,15.915,98,0
8.2761,80,42,2.8648,65,71,68,21,59,0,0,11.141,98,0
6.3662,92,90,3.1831,65,14,73,17,37,0,0,12.732,100,0
11.459,80,42,2.8648,61,35,103,101,37,1102.6,0,12.732,98,0
7.6394,80,42,2.8648,65,96,68,101,59,0,0,14.324,98,0
7.0028,80,90,3.1831,65,71,70,101,59,0,0,7.9577,98,0
19.735,36,42,2.8648,28,14,68,101,37,0,0,12.732,98,0
7.0028,80,90,3.1831,65,71,73,101,59,0,0,0.31831,98,0
22.918,80,42,2.8648,102,71,99,101,37,0,0,5.093,98,0
9.5493,80,20,4.138,89,82,68,101,37,0,0,12.732,98,0
14.006,80,90,3.1831,61,44,49,101,59,0,0,12.732,98,0
7.3211,80,20,4.138,65,85,68,101,37,0,0,9.5493,98,0
6.3662,80,90,3.1831,65,85,73,101,59,0,0,6.3662,98,0
18.78,80,20,4.138,65,14,99,101,59,0,0,19.099,98,0
14.642,80,42,2.8648,28,82,99,101,37,0,0,12.732,98,0
11.459,80,19,3.5014,61,44,49,101,59,0,0,12.732,100,0
21.645,36,7,0.95493,102,71,99,101,37,0,0,9.5493,84,0
9.8676,80,19,3.1831,61,14,103,21,37,0,0,12.732,98,0
20.372,80,42,2.8648,61,71,49,101,59,0,0,6.3662,98,0
14.324,80,42,2.8648,65,58,73,101,37,0,0,12.732,98,0
10.186,92,90,2.8648,65,14,70,21,37,0,0,12.732,54,0
12.096,80,20,4.138,61,58,49,15,59,0,0,12.732,98,0
21.008,92,2,1.9099,28,71,68,101,37,345.68,0,6.3662,98,0
7.3211,80,90,3.1831,65,85,68,101,59,0,0,14.324,98,0
15.597,88,42,2.8648,61,26,49,101,59,0,0,12.732,98,0
10.186,80,4,2.5465,61,58,49,101,59,0,0,12.732,64,0
15.597,80,19,3.5014,65,34,99,101,37,0,0,12.732,98,0
11.141,80,90,3.1831,65,82,68,101,59,0,0,12.732,95,0
7.6394,80,81,4.7746,65,82,68,101,37,0,0,12.732,72,0
14.961,80,42,2.8648,61,85,49,101,59,0,0,26.738,98,0
13.051,80,42,2.8648,65,71,73,101,59,0,0,12.732,98,0
7.9577,80,42,2.8648,65,71,68,101,37,0,0,11.141,98,0
6.3662,80,90,3.1831,65,58,73,101,37,0,0,12.732,98,0
6.6845,80,90,3.1831,65,85,68,101,37,0,0,4.7746,77,0
11.459,80,42,2.8648,89,35,99,101,59,0,0,9.5493,98,0
14.642,80,8,1.5915,61,71,49,101,59,0,0,12.732,98,0
11.777,80,5,3.1831,65,26,68,17,59,0,0,12.732,22,0
14.006,80,42,2.8648,65,14,73,101,59,0,478.74,12.732,98,0
17.189,80,90,3.1831,61,58,49,101,59,0,0,12.732,98,0
11.141,88,81,4.4563,61,35,49,101,59,0,0,31.513,98,0
20.69,80,42,2.8648,102,71,68,101,37,0,0,3.8197,98,0
7.0028,80,90,3.1831,65,94,73,101,37,0,0,7.9577,31,0
6.0479,80,42,3.1831,65,26,73,101,59,0,0,6.3662,98,0
15.279,88,42,2.8648,65,35,68,101,59,0,0,12.732,98,0
17.825,80,90,3.1831,61,71,49,101,59,0,0,12.732,67,0
20.69,88,90,3.5014,102,34,68,101,37,0,0,11.141,98,0
13.369,80,20,4.138,28,14,99,21,37,0,0,11.141,98,0
8.2761,80,42,2.8648,65,14,73,101,37,0,0,7.3211,98,0
13.687,80,90,3.1831,61,85,49,101,59,0,0,12.732,98,0
8.2761,80,90,3.1831,65,26,73,101,59,0,0,12.732,95,0
10.186,80,42,2.8648,61,85,49,101,59,0,0,12.732,98,0
7.0028,80,90,3.1831,65,26,68,101,59,0,0,15.279,98,0
7.6394,80,90,3.5014,89,85,73,101,37,0,0,12.096,98,0
7.9577,80,20,4.138,65,26,68,101,59,0,0,12.732,64,0
20.372,80,5,0.95493,61,96,49,101,59,0,0,16.87,98,0
5.7296,80,42,2.8648,65,44,73,101,59,0,0,8.5944,98,0
21.645,80,7,1.2732,61,34,49,101,59,0,0,5.093,98,0
11.459,80,29,5.093,65,82,68,101,59,0,0,15.915,23,0
8.9127,87,90,3.1831,65,34,68,101,59,0,0,15.915,98,0
13.051,57,90,3.1831,61,85,49,101,59,0,0,12.732,98,0
11.777,80,90,3.1831,61,82,49,101,59,0,0,12.732,98,0
8.2761,80,90,3.1831,65,71,99,21,37,0,0,4.7746,98,0
6.0479,80,20,4.138,65,71,73,17,59,0,0,4.7746,25,0
10.504,80,90,3.1831,62,14,73,101,37,0,0,12.732,98,0
5.7296,80,90,4.138,65,85,73,101,37,0,0,6.3662,98,0
17.825,88,42,2.8648,61,34,49,101,59,0,0,11.141,98,0
17.189,80,42,2.8648,65,14,99,101,37,0,0,12.732,98,0
9.231,80,42,2.8648,65,34,99,21,37,0,0,12.732,98,0
7.0028,80,90,3.1831,28,44,68,15,59,0,0,26.738,98,0
7.0028,80,42,2.8648,65,44,73,101,59,0,0,11.141,98,0
8.9127,57,42,2.8648,28,96,68,101,59,0,0,15.915,98,0
20.054,80,90,3.1831,61,82,103,101,37,0,0,3.8197,98,0
11.777,88,2,1.9099,61,26,49,101,59,0,0,15.915,98,0
18.78,80,90,3.1831,28,34,99,101,59,0,0,12.732,98,0
9.8676,80,42,2.8648,28,26,73,101,59,0,0,12.732,41,0
12.732,36,18,3.8197,65,14,68,101,37,0,0,12.732,98,0
6.6845,80,90,3.1831,65,82,68,101,59,0,0,22.282,98,0
7.9577,80,18,3.8197,65,44,68,21,59,0,0,12.732,54,0
6.3662,80,90,3.1831,65,26,68,101,37,0,0,12.732,91,0
13.687,36,42,2.8648,61,96,49,101,59,0,0,12.732,98,0
9.231,80,20,3.5014,65,34,99,101,37,0,0,15.915,98,0
10.504,80,42,2.8648,61,58,49,17,59,0,0,12.732,91,0
5.4113,80,90,3.1831,65,58,73,101,37,0,0,12.732,51,0
9.231,80,42,3.1831,61,58,49,101,59,0,0,12.096,98,0
9.231,80,42,2.8648,61,44,49,101,59,0,0,12.732,98,0
6.3662,80,90,3.1831,65,34,73,101,37,0,0,6.3662,98,0
11.141,80,4,1.9099,65,14,73,101,59,0,0,12.732,98,0
10.504,80,42,2.8648,65,26,68,101,59,0,0,12.732,98,0
21.327,80,90,3.1831,61,34,49,101,59,0,489.88,12.732,100,0
13.369,80,90,3.1831,61,34,49,101,59,0,0,15.915,98,0
5.4113,57,90,2.2282,65,85,73,101,59,0,0,6.3662,98,0
15.597,80,42,2.8648,28,58,68,21,37,0,0,12.732,98,0
6.3662,80,90,3.1831,65,85,70,101,37,0,0,12.732,86,0
8.5944,80,42,2.8648,61,96,49,101,59,1595.7,0,14.642,23,0
20.372,66,90,3.1831,61,26,49,101,59,0,0,6.3662,98,0
16.87,88,20,3.1831,89,26,68,21,59,0,0,11.459,98,0
16.552,80,42,2.8648,28,14,68,101,37,0,0,15.915,98,0
9.231,80,42,2.8648,61,26,49,101,59,0,0,17.507,98,0
9.5493,80,90,3.1831,65,26,70,101,59,0,0,14.324,64,0
15.915,80,42,2.8648,61,58,49,101,59,0,0,6.3662,98,0
6.0479,92,90,3.1831,65,71,73,101,59,0,0,15.915,98,0
12.414,80,6,2.8648,65,82,68,101,59,0,0,12.732,41,0
8.9127,80,3,2.2282,65,44,70,101,59,0,0,12.732,98,0
10.504,80,4,2.5465,65,71,68,101,37,0,0,3.1831,84,0
17.189,80,20,4.138,65,82,68,101,37,2447.2,0,15.915,98,0
5.4113,80,29,3.1831,65,44,73,101,59,0,0,12.732,98,0
7.9577,80,42,2.8648,65,58,73,101,37,0,0,12.732,75,0
7.9577,80,3,2.2282,28,14,99,101,37,0,0,3.8197,98,0
7.6394,80,20,4.138,65,14,73,101,37,0,0,12.732,98,0
9.8676,80,90,3.1831,61,85,49,101,59,0,0,15.915,93,0
10.186,80,42,3.1831,61,14,103,101,37,0,0,7.9577,98,0
16.552,80,42,2.8648,61,14,49,101,59,0,0,12.732,98,0
6.0479,80,42,2.8648,65,85,70,21,37,0,0,3.8197,91,0
19.099,80,42,2.8648,61,26,49,101,59,0,0,11.141,98,0
8.2761,80,18,3.8197,28,82,73,101,37,0,0,9.5493,98,0
5.4113,80,90,3.1831,65,85,73,101,37,0,0,12.732,98,0
16.234,80,42,2.8648,65,14,68,101,37,0,0,12.732,98,0
12.096,88,8,1.5915,28,35,68,101,59,0,0,15.915,98,0
6.6845,80,90,3.1831,65,14,73,101,37,0,0,3.1831,98,0
17.189,87,90,3.1831,102,34,68,101,37,0,0,12.732,98,0
11.141,80,20,4.138,89,82,68,101,59,0,0,15.915,98,0
10.186,80,3,2.2282,65,58,99,21,59,0,0,12.732,98,0
26.101,80,90,3.1831,102,85,68,21,37,0,0,12.732,98,0
11.141,80,42,2.8648,102,26,99,21,59,0,0,12.732,98,0
13.687,80,90,3.1831,28,14,68,101,37,0,280.11,13.369,98,0
9.231,80,20,4.138,61,26,49,101,59,0,0,12.732,23,0
9.8676,57,42,2.8648,61,96,49,15,59,0,0,20.69,98,0
8.5944,80,42,2.8648,65,71,99,101,37,0,0,12.732,98,0
18.462,80,20,4.138,61,14,49,101,59,0,0,15.915,64,0
20.372,80,42,2.8648,61,44,49,101,59,0,0,5.7296,98,0
16.87,80,42,2.8648,61,14,103,21,37,0,0,13.687,98,0
10.504,80,42,2.8648,65,14,68,101,37,0,0,9.5493,98,0
11.777,87,18,3.8197,28,34,68,101,59,0,0,9.5493,98,0
12.096,80,2,3.5014,65,94,68,101,59,0,0,15.915,98,0
12.732,80,90,3.1831,28,14,68,101,37,0,0,9.5493,98,0
12.414,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,0
7.6394,80,42,2.8648,65,85,68,101,59,0,0,12.732,98,0
12.096,80,20,4.138,65,34,68,101,37,0,0,22.282,98,0
5.7296,80,3,2.2282,65,58,73,15,59,0,0,16.87,98,0
15.597,80,42,2.8648,89,71,68,101,37,0,0,10.186,98,0
6.0479,80,90,3.1831,65,94,73,101,37,0,0,12.732,105,0
22.6,36,90,3.1831,28,14,68,101,37,0,0,12.732,98,0
17.825,80,2,1.9099,28,26,99,101,59,0,0,17.825,98,0
8.2761,87,2,3.1831,65,34,68,101,59,0,0,15.279,98,0
6.0479,80,3,2.8648,65,26,68,101,59,0,0,12.732,25,0
13.051,87,20,4.138,65,14,73,101,37,0,0,12.732,98,0
7.9577,80,42,2.8648,61,14,103,101,37,0,0,9.5493,98,0
6.6845,80,42,2.8648,65,85,49,101,59,0,0,14.324,98,0
15.279,88,7,0.63662,61,34,49,101,59,0,0,12.732,53,0
10.504,92,63,4.138,61,82,49,101,59,0,0,19.099,23,0
9.8676,92,42,2.8648,65,83,73,69,59,0,0,12.732,98,0
8.2761,88,42,2.8648,28,35,99,101,59,0,0,20.69,98,0
11.777,92,20,4.138,65,82,68,101,59,0,0,12.096,98,0
9.231,80,18,3.8197,28,58,99,101,37,0,0,9.5493,98,0
6.3662,80,2,1.9099,65,71,73,101,59,0,0,6.3662,98,0
14.961,80,81,3.1831,61,44,49,69,59,0,0,19.099,98,0
15.597,80,42,2.8648,102,14,99,101,37,0,0,6.3662,98,0
23.237,57,2,1.9099,65,71,68,101,37,0,0,1.2732,98,0
12.732,80,90,3.1831,61,85,49,101,59,0,0,12.732,98,0
7.6394,80,19,3.5014,65,58,73,101,37,0,0,12.732,43,0
5.7296,80,4,2.5465,65,85,73,101,59,0,0,7.6394,98,0
14.642,80,42,2.8648,61,58,103,101,37,0,0,12.732,98,0
6.6845,80,42,2.8648,65,26,73,101,59,0,0,12.732,98,0
7.0028,92,90,3.1831,61,71,49,101,59,0,0,7.9577,98,0
9.5493,80,20,4.138,61,85,49,17,59,0,0,12.732,50,0
13.051,80,20,4.138,28,82,68,101,59,0,0,15.915,98,0
8.2761,80,90,3.1831,65,34,99,21,37,0,0,12.732,98,0
13.687,80,20,4.138,65,85,68,101,59,0,0,15.915,98,0
18.78,80,42,2.8648,102,14,99,101,37,0,785.27,19.099,98,0
13.687,80,42,2.8648,62,14,99,101,37,0,0,12.732,54,0
6.3662,80,90,3.1831,65,71,73,101,59,0,0,3.8197,56,0
19.099,80,19,3.5014,89,82,68,101,37,0,0,11.459,98,0
8.9127,80,20,3.8197,89,71,68,101,59,0,0,12.732,23,0
9.231,80,20,4.138,65,85,68,101,59,987.72,0,15.915,98,0
9.8676,80,3,2.2282,28,85,73,101,37,0,0,12.732,98,0
8.5944,80,2,1.9099,61,26,49,101,59,0,0,19.099,98,0
12.732,88,90,3.1831,61,35,103,101,59,1595.7,0,22.282,98,0
14.642,80,42,1.2732,61,26,49,101,59,0,0,14.961,98,0
10.186,80,19,3.5014,28,71,99,21,37,0,0,12.732,98,0
6.6845,80,90,3.1831,65,44,73,101,59,0,0,12.732,98,0
11.141,80,3,2.2282,65,14,68,101,37,2180.1,0,19.099,98,0
12.732,80,42,2.8648,65,44,68,21,59,0,0,12.732,98,0
9.231,80,63,4.138,65,82,68,101,37,0,0,15.915,98,0
13.687,57,20,4.138,28,82,99,101,37,0,198.94,12.732,98,0
12.414,80,18,3.8197,65,96,68,101,59,0,0,19.099,98,0
11.141,80,42,2.8648,65,44,73,101,59,0,0,19.099,98,0
16.552,80,90,3.1831,61,58,49,101,59,0,0,22.918,98,0
8.2761,80,8,3.1831,65,44,68,21,37,0,0,11.141,86,0
6.3662,87,42,2.8648,65,58,73,101,37,0,0,9.5493,98,0
14.642,80,42,3.1831,28,34,99,101,59,0,0,3.1831,98,0
9.8676,80,20,4.138,65,82,68,101,59,0,0,12.732,98,0
9.231,88,20,4.138,61,26,49,17,59,0,0,15.915,50,0
6.6845,80,90,3.1831,65,71,73,101,59,0,0,12.732,98,0
13.687,36,20,4.138,28,34,70,101,37,0,0,15.915,98,0
13.687,36,42,2.8648,65,14,73,101,59,0,0,12.732,98,0
6.0479,80,42,2.8648,65,14,68,101,37,0,0,8.2761,98,0
14.961,80,42,2.8648,61,85,49,101,59,0,0,14.324,98,0
6.6845,80,18,3.8197,65,58,68,101,59,0,0,17.507,98,0
11.141,80,42,2.8648,61,83,49,101,59,0,0,19.099,95,0
19.099,80,2,1.9099,102,44,68,101,59,0,0,12.732,98,0
8.5944,80,90,3.1831,65,14,68,101,37,0,0,12.732,98,0
14.324,57,20,4.138,61,83,49,101,59,0,0,15.915,50,0
17.825,80,5,0.63662,61,26,49,101,59,0,0,12.732,98,0
8.5944,80,42,2.8648,65,34,68,101,59,0,0,15.279,98,0
14.961,80,2,1.2732,61,58,103,21,37,0,0,11.141,98,0
6.0479,80,42,2.8648,65,71,68,101,59,0,0,9.5493,56,0
8.9127,88,4,2.5465,28,71,68,101,37,0,0,9.5493,98,0
13.687,80,42,1.9099,61,14,49,101,59,0,0,12.732,98,0
20.054,57,90,3.1831,28,34,68,101,37,0,0,11.141,98,0
7.0028,80,90,3.5014,65,82,73,101,59,0,0,12.732,98,0
7.9577,80,42,2.8648,65,44,73,17,37,0,0,12.732,75,0
6.3662,80,42,2.8648,65,71,73,101,37,0,0,12.732,98,0
15.279,80,2,1.9099,61,85,49,101,59,0,0,22.282,98,0
9.5493,57,20,4.138,65,82,68,21,37,0,0,12.732,98,0
6.3662,80,42,2.8648,65,85,73,17,37,0,0,12.732,39,0
10.504,57,42,2.8648,28,14,70,101,37,0,0,12.732,98,0
8.5944,80,20,3.5014,61,35,49,101,59,0,0,12.732,64,0
7.0028,80,2,1.9099,65,26,68,101,59,0,0,9.5493,98,0
5.7296,80,42,2.8648,61,26,49,101,59,0,0,16.234,98,0
12.732,80,18,3.8197,28,44,68,101,59,0,0,12.732,98,0
7.9577,92,42,2.8648,65,82,68,101,59,0,0,15.915,98,0
16.234,36,42,2.8648,61,26,49,21,59,0,0,15.915,98,0
6.3662,80,4,2.5465,65,71,73,21,37,0,0,12.732,98,0
7.0028,80,90,3.1831,65,71,73,101,59,0,0,5.093,98,0
10.504,80,42,2.8648,65,14,73,101,37,0,0,12.732,98,0
10.504,80,20,4.138,65,85,68,101,37,0,0,12.732,98,0
21.327,92,90,3.1831,28,96,99,101,59,0,0,12.732,98,0
11.141,80,90,3.1831,65,58,68,101,59,0,0,12.732,98,0
10.186,57,7,1.2732,61,71,49,101,59,0,0,1.9099,98,0
9.231,80,42,2.8648,65,71,99,101,37,0,0,15.915,64,0
7.9577,88,20,3.5014,65,85,68,101,59,0,0,14.324,75,0
10.504,80,90,3.1831,28,14,68,101,37,0,0,12.732,98,0
17.507,80,20,4.138,61,85,49,101,59,0,0,14.006,98,0
10.186,57,63,4.4563,61,82,49,101,59,0,0,15.915,98,0
11.777,57,42,2.8648,65,83,73,101,59,0,0,0.95493,98,0
14.642,80,42,2.8648,28,14,99,101,37,0,0,15.915,98,0
18.462,80,42,2.8648,102,14,68,101,37,0,0,8.5944,98,0
6.0479,80,3,2.2282,65,26,68,101,59,0,636.94,12.732,98,0
6.6845,80,42,2.8648,65,14,99,101,37,0,0,12.732,98,0
7.3211,87,42,2.8648,65,26,68,101,59,0,0,15.915,98,0
13.687,80,42,2.8648,61,58,103,21,37,0,0,12.732,98,0
16.552,92,29,4.138,61,82,49,101,59,0,0,12.732,98,0
22.918,80,3,3.5014,28,71,68,101,37,0,0,12.096,98,0
13.687,57,90,2.8648,28,82,99,101,37,0,0,12.096,98,0
7.0028,80,42,2.8648,65,71,73,101,59,0,0,12.732,98,0
18.144,80,6,1.2732,28,96,99,101,59,2068.1,0,12.732,98,0
11.777,80,18,3.8197,61,14,103,101,37,0,0,12.732,98,0
12.414,80,42,3.1831,28,85,99,17,37,0,0,12.096,98,0
8.5944,80,18,3.8197,65,94,68,101,59,0,0,12.732,98,0
6.6845,80,42,3.1831,65,14,68,101,37,0,0,11.459,98,0
20.69,80,90,3.1831,89,14,68,101,37,0,0,14.324,98,0
9.5493,80,90,3.1831,61,71,103,101,37,0,0,12.732,98,0
7.0028,80,8,1.5915,65,58,68,101,37,0,0,12.732,98,0
8.2761,80,20,4.138,61,85,49,101,59,1293.6,0,15.915,98,0
7.9577,80,3,2.2282,89,26,73,101,59,0,0,12.732,98,0
7.3211,80,18,3.8197,65,71,73,101,59,0,0,19.099,98,0
12.414,88,90,3.1831,65,26,68,17,59,0,0,9.5493,98,0
7.6394,92,63,4.4563,62,82,68,17,37,0,0,3.1831,24,0
14.006,88,3,2.2282,89,71,99,101,37,0,0,11.141,98,0
12.732,80,42,2.8648,89,96,99,21,37,0,0,12.732,98,0
8.2761,80,19,3.5014,89,85,99,101,37,0,0,11.141,98,0
7.0028,80,42,2.8648,65,85,73,101,59,0,0,6.3662,98,0
11.141,66,42,2.8648,61,14,103,101,37,0,0,4.7746,97,0
12.732,80,90,3.1831,65,14,99,101,37,0,0,6.3662,98,0
10.504,80,2,2.8648,89,34,68,101,59,0,0,17.507,98,0
9.8676,57,7,2.8648,61,82,103,101,37,0,0,7.9577,98,0
13.051,80,42,2.8648,61,26,49,17,59,0,0,12.732,56,0
13.051,80,42,2.8648,61,85,49,15,59,0,0,14.324,93,0
24.51,80,42,1.5915,61,96,49,21,59,0,0,10.186,93,0
13.369,88,42,2.8648,61,35,49,101,59,0,0,15.915,98,0
6.3662,80,42,2.8648,65,96,73,21,59,0,0,12.732,98,0
11.459,80,20,4.138,61,14,103,101,37,0,0,12.732,98,0
10.186,36,19,3.8197,65,82,70,17,59,0,0,12.732,75,0
13.051,92,90,3.1831,28,83,70,101,59,0,0,14.324,98,0
12.732,80,63,4.4563,65,14,68,101,59,0,0,12.732,98,0
5.7296,80,90,2.8648,65,26,70,101,59,0,0,7.9577,53,0
5.4113,80,3,2.2282,65,71,73,101,37,0,0,5.093,98,0
9.231,80,42,2.8648,65,85,99,101,37,0,0,12.732,98,0
7.6394,88,90,3.1831,89,96,73,101,59,0,0,12.732,98,0
18.462,80,7,1.2732,61,96,49,101,59,0,0,7.6394,41,0
9.231,80,42,2.8648,65,71,68,101,59,0,0,12.096,98,0
11.459,80,4,2.5465,61,26,49,101,59,0,0,15.915,98,0
6.0479,80,90,3.1831,65,14,73,101,37,0,0,6.3662,98,0
12.732,80,7,1.2732,62,26,73,101,37,0,0,9.5493,98,0
14.961,80,90,3.1831,61,94,49,101,59,1293.6,0,12.732,98,0
8.9127,80,18,3.8197,65,82,73,101,59,0,0,12.732,38,0
12.732,80,90,3.1831,61,34,49,101,59,0,0,19.099,98,0
13.369,92,2,1.9099,28,71,73,21,37,0,0,12.732,98,0
14.006,88,90,3.1831,65,34,73,101,59,0,0,3.8197,95,0
6.6845,80,7,1.2732,65,71,70,15,59,0,0,15.279,64,0
18.78,80,8,1.5915,102,71,99,21,37,0,0,12.732,98,0
11.141,57,90,3.1831,61,26,49,101,59,0,0,12.732,98,0
9.5493,80,42,2.8648,61,96,49,101,59,0,0,12.732,98,0
10.504,80,42,2.8648,65,26,68,21,59,0,0,12.732,54,0
8.2761,80,90,3.1831,65,85,68,101,37,0,0,4.7746,98,0
15.279,80,42,3.1831,89,85,99,21,37,0,0,11.141,98,0
9.8676,80,42,2.8648,65,85,73,17,37,0,0,12.732,98,0
15.597,80,42,2.8648,61,79,49,101,59,0,0,14.324,98,0
10.504,80,42,2.8648,28,82,99,101,37,0,0,12.096,98,0
9.5493,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,0
6.0479,80,8,1.5915,65,71,68,101,37,0,0,7.9577,98,0
5.7296,80,90,3.1831,65,71,73,101,37,0,0,12.732,40,0
10.823,80,42,3.1831,65,71,68,101,59,0,0,15.915,98,0
8.2761,57,19,3.5014,61,82,49,101,59,0,0,19.099,50,0
11.141,80,29,3.5014,61,34,103,101,37,0,0,14.006,98,0
7.6394,80,42,2.8648,65,44,70,21,59,0,0,12.732,98,0
11.141,80,42,2.8648,28,71,99,101,37,0,0,9.5493,98,0
14.324,80,42,2.8648,61,82,49,15,59,0,0,2.5465,98,0
5.4113,80,3,2.2282,65,35,73,101,59,0,0,14.324,98,0
15.915,80,42,2.8648,61,34,49,101,59,0,0,14.324,98,0
14.642,80,42,2.8648,61,85,49,101,59,0,0,14.006,98,0
7.9577,80,20,4.138,65,85,68,101,37,2180.1,0,15.915,98,0
20.372,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,0
19.735,88,90,3.1831,61,34,49,101,59,0,0,12.732,98,0
5.4113,80,3,2.2282,65,85,73,101,59,0,0,6.3662,56,0
12.096,80,42,2.8648,61,14,49,101,59,0,0,17.507,98,0
12.732,92,29,5.093,65,82,68,21,37,0,0,12.732,98,0
6.6845,80,42,2.8648,65,34,70,101,37,0,0,12.732,98,0
11.141,88,90,3.1831,61,26,49,101,59,0,0,14.324,98,0
9.231,80,19,3.8197,61,82,49,101,59,0,0,12.732,98,0
8.5944,36,42,2.8648,65,96,68,21,59,0,0,12.732,98,0
6.3662,80,18,3.8197,65,14,68,101,37,0,0,12.732,98,0
16.234,57,63,4.4563,65,82,73,101,59,0,0,12.732,98,0
14.324,80,42,2.8648,89,58,99,21,37,0,0,4.7746,98,0
